-0.000640000,0.000932000,0.796529000,-0.004796000,0.028555000,0.019365000,0.999393000,-0.146363000,0.056687000,0.048625000,0.274938000,-0.133607000,-0.032107000,-0.101324000,-0.060912000,-0.251701000,0.257559000,-0.167065000,0.035747000,0.023196000,0.017801000,-0.040624000,-0.107685000,1.643463000,0.023300000,1.244155000,0.255877000,0.374179000,0.007701000,0.447831000,-1.574586000,-0.463393000,1.272000000,0.101119000,0.313608000,-0.349329000
-0.000649000,0.000932000,0.796517000,-0.004865000,0.028523000,0.019171000,0.999397000,-0.146237000,0.056971000,0.048911000,0.275035000,-0.133793000,-0.032143000,-0.101487000,-0.060695000,-0.251425000,0.257870000,-0.167277000,0.035554000,0.023015000,0.017978000,-0.041023000,-0.104537000,1.641586000,0.038081000,1.243802000,0.266810000,0.374660000,0.007431000,0.467239000,-1.566094000,-0.507535000,1.254286000,0.072684000,0.322848000,-0.345818000
-0.000636000,0.000897000,0.796502000,-0.004930000,0.028386000,0.018968000,0.999405000,-0.145948000,0.057347000,0.049195000,0.275313000,-0.134100000,-0.032248000,-0.101370000,-0.060405000,-0.251113000,0.258118000,-0.167452000,0.035515000,0.022936000,0.018093000,-0.041329000,-0.100763000,1.639837000,0.052213000,1.242939000,0.277681000,0.374961000,0.004691000,0.484108000,-1.555895000,-0.553405000,1.235741000,0.040606000,0.333367000,-0.341355000
-0.000615000,0.000840000,0.796488000,-0.004999000,0.028182000,0.018762000,0.999414000,-0.145602000,0.057737000,0.049463000,0.275723000,-0.134469000,-0.032423000,-0.101117000,-0.060104000,-0.250816000,0.258375000,-0.167562000,0.035732000,0.022919000,0.018166000,-0.041532000,-0.097036000,1.638667000,0.065291000,1.241894000,0.287951000,0.375634000,0.001518000,0.498065000,-1.544792000,-0.597981000,1.217324000,0.007248000,0.344153000,-0.336161000
-0.000573000,0.000765000,0.796481000,-0.004999000,0.028182000,0.018762000,0.999414000,-0.145559000,0.057840000,0.049507000,0.275799000,-0.134548000,-0.032468000,-0.101074000,-0.060023000,-0.250763000,0.258428000,-0.167600000,0.035759000,0.022913000,0.018171000,-0.041560000,-0.096444000,1.638596000,0.067335000,1.241790000,0.289496000,0.375789000,0.001092000,0.500064000,-1.542909000,-0.604890000,1.214460000,0.001903000,0.345873000,-0.335229000
-0.000559000,0.000647000,0.796454000,-0.005088000,0.027745000,0.018422000,0.999432000,-0.144901000,0.058548000,0.049873000,0.276607000,-0.135187000,-0.032887000,-0.100506000,-0.059461000,-0.250309000,0.258956000,-0.167930000,0.035885000,0.022850000,0.018164000,-0.041712000,-0.092414000,1.638834000,0.081018000,1.241468000,0.299466000,0.377141000,-0.001297000,0.512289000,-1.529319000,-0.650808000,1.195340000,-0.034748000,0.357649000,-0.328235000
-0.000529000,0.000531000,0.796434000,-0.005148000,0.027564000,0.018316000,0.999439000,-0.144643000,0.058990000,0.049986000,0.277052000,-0.135542000,-0.033170000,-0.100228000,-0.059094000,-0.250133000,0.259245000,-0.168186000,0.035821000,0.022834000,0.018180000,-0.041784000,-0.087627000,1.638704000,0.094989000,1.239557000,0.310672000,0.377712000,-0.004479000,0.523622000,-1.514578000,-0.700371000,1.172890000,-0.077191000,0.369792000,-0.320471000
-0.000510000,0.000410000,0.796420000,-0.005197000,0.027390000,0.018224000,0.999445000,-0.144382000,0.059394000,0.050066000,0.277378000,-0.135789000,-0.033435000,-0.099937000,-0.058725000,-0.249991000,0.259395000,-0.168350000,0.035695000,0.022793000,0.018189000,-0.041919000,-0.082596000,1.638912000,0.108800000,1.236248000,0.322847000,0.378456000,-0.007154000,0.533453000,-1.498847000,-0.748926000,1.148428000,-0.123797000,0.381486000,-0.311157000
-0.000500000,0.000290000,0.796414000,-0.005243000,0.027216000,0.018024000,0.999453000,-0.143995000,0.059839000,0.050347000,0.277511000,-0.135960000,-0.033710000,-0.099637000,-0.058282000,-0.249683000,0.259378000,-0.168347000,0.035528000,0.022704000,0.018194000,-0.042155000,-0.078026000,1.639266000,0.123385000,1.231535000,0.335633000,0.379508000,-0.007129000,0.540655000,-1.482339000,-0.794825000,1.122114000,-0.173654000,0.392061000,-0.299825000
-0.000497000,0.000183000,0.796414000,-0.005276000,0.027066000,0.017664000,0.999464000,-0.143498000,0.060333000,0.050909000,0.277458000,-0.136079000,-0.033944000,-0.099412000,-0.057795000,-0.249078000,0.259230000,-0.168254000,0.035332000,0.022617000,0.018214000,-0.042447000,-0.074248000,1.638912000,0.139316000,1.226118000,0.348348000,0.380962000,-0.004780000,0.543650000,-1.465294000,-0.837687000,1.095007000,-0.224580000,0.401430000,-0.286641000
-0.000508000,0.000089000,0.796412000,-0.005301000,0.026932000,0.017272000,0.999474000,-0.143035000,0.060793000,0.051552000,0.277427000,-0.136214000,-0.034152000,-0.099270000,-0.057343000,-0.248383000,0.259106000,-0.168172000,0.035131000,0.022658000,0.018257000,-0.042716000,-0.071008000,1.637240000,0.156051000,1.220827000,0.360581000,0.382215000,-0.003712000,0.542083000,-1.448155000,-0.877385000,1.068713000,-0.274502000,0.409407000,-0.271898000
-0.000546000,0.000003000,0.796404000,-0.005302000,0.026762000,0.016958000,0.999484000,-0.142681000,0.061140000,0.052068000,0.277604000,-0.136385000,-0.034319000,-0.099213000,-0.057029000,-0.247788000,0.259274000,-0.168173000,0.034937000,0.022880000,0.018325000,-0.042922000,-0.067747000,1.634656000,0.172423000,1.216088000,0.372787000,0.382986000,-0.006492000,0.537113000,-1.431673000,-0.913440000,1.044723000,-0.322610000,0.416060000,-0.256283000
-0.000616000,-0.000082000,0.796388000,-0.005300000,0.026586000,0.016775000,0.999492000,-0.142579000,0.061388000,0.052341000,0.278033000,-0.136555000,-0.034453000,-0.099276000,-0.056841000,-0.247399000,0.259745000,-0.168323000,0.034749000,0.023189000,0.018392000,-0.043033000,-0.064469000,1.632035000,0.188022000,1.211671000,0.385571000,0.383668000,-0.011760000,0.529975000,-1.416417000,-0.945726000,1.023690000,-0.368510000,0.421186000,-0.240907000
-0.000715000,-0.000171000,0.796369000,-0.005288000,0.026468000,0.016761000,0.999495000,-0.142788000,0.061517000,0.052302000,0.278540000,-0.136618000,-0.034559000,-0.099479000,-0.056783000,-0.247302000,0.260344000,-0.168557000,0.034564000,0.023463000,0.018434000,-0.043045000,-0.061520000,1.629750000,0.203151000,1.207264000,0.399106000,0.384512000,-0.016659000,0.521641000,-1.402504000,-0.974542000,1.005788000,-0.411661000,0.424687000,-0.226574000
-0.000829000,-0.000268000,0.796356000,-0.005251000,0.026436000,0.016999000,0.999492000,-0.143224000,0.061439000,0.051841000,0.278870000,-0.136477000,-0.034640000,-0.099738000,-0.056881000,-0.247629000,0.260857000,-0.168790000,0.034382000,0.023687000,0.018450000,-0.042976000,-0.059196000,1.627615000,0.218056000,1.202852000,0.413134000,0.385500000,-0.020513000,0.513197000,-1.389925000,-1.000349000,0.991130000,-0.451703000,0.426676000,-0.213404000
-0.000949000,-0.000367000,0.796353000,-0.005188000,0.026477000,0.017411000,0.999484000,-0.143716000,0.061181000,0.051079000,0.278852000,-0.136093000,-0.034697000,-0.099957000,-0.057092000,-0.248262000,0.261096000,-0.168916000,0.034207000,0.023841000,0.018458000,-0.042869000,-0.057371000,1.625446000,0.232700000,1.198721000,0.427385000,0.386285000,-0.024378000,0.505385000,-1.378927000,-1.023754000,0.979456000,-0.488551000,0.427401000,-0.201356000
-0.001064000,-0.000462000,0.796361000,-0.005110000,0.026566000,0.017845000,0.999475000,-0.144155000,0.060845000,0.050274000,0.278531000,-0.135551000,-0.034749000,-0.100116000,-0.057338000,-0.248975000,0.261038000,-0.168905000,0.034090000,0.023881000,0.018483000,-0.042770000,-0.055837000,1.623310000,0.247220000,1.195088000,0.441704000,0.386738000,-0.028452000,0.497993000,-1.369653000,-1.045569000,0.970025000,-0.521962000,0.427117000,-0.190714000
-0.001168000,-0.000552000,0.796375000,-0.005022000,0.026694000,0.018203000,0.999465000,-0.144561000,0.060515000,0.049609000,0.278095000,-0.134977000,-0.034803000,-0.100284000,-0.057580000,-0.249590000,0.260819000,-0.168803000,0.034031000,0.023765000,0.018527000,-0.042705000,-0.054393000,1.621214000,0.261789000,1.191966000,0.456097000,0.387055000,-0.031970000,0.490566000,-1.361987000,-1.065933000,0.962130000,-0.551815000,0.426032000,-0.181347000
-0.001251000,-0.000639000,0.796391000,-0.004936000,0.026833000,0.018511000,0.999456000,-0.144918000,0.060222000,0.049053000,0.277645000,-0.134443000,-0.034869000,-0.100428000,-0.057793000,-0.250134000,0.260522000,-0.168671000,0.033989000,0.023521000,0.018568000,-0.042696000,-0.052979000,1.618923000,0.276343000,1.189213000,0.470538000,0.387287000,-0.034690000,0.483252000,-1.355656000,-1.084166000,0.955458000,-0.578629000,0.424440000,-0.173179000
-0.001308000,-0.000730000,0.796406000,-0.004872000,0.026926000,0.018809000,0.999449000,-0.145099000,0.060000000,0.048522000,0.277186000,-0.133985000,-0.034970000,-0.100389000,-0.057932000,-0.250676000,0.260115000,-0.168526000,0.033909000,0.023218000,0.018578000,-0.042746000,-0.051628000,1.616244000,0.290675000,1.186717000,0.484896000,0.387331000,-0.037406000,0.476540000,-1.350358000,-1.099622000,0.949901000,-0.603103000,0.422452000,-0.166095000
-0.001341000,-0.000829000,0.796416000,-0.004819000,0.026955000,0.019098000,0.999443000,-0.145144000,0.059839000,0.048003000,0.276840000,-0.133654000,-0.035109000,-0.100226000,-0.058046000,-0.251214000,0.259781000,-0.168453000,0.033812000,0.022923000,0.018566000,-0.042808000,-0.050414000,1.613272000,0.304720000,1.184335000,0.499024000,0.387111000,-0.040708000,0.470444000,-1.345838000,-1.112637000,0.945382000,-0.625294000,0.420065000,-0.159648000
-0.001355000,-0.000940000,0.796413000,-0.004773000,0.026931000,0.019339000,0.999439000,-0.145167000,0.059752000,0.047536000,0.276816000,-0.133537000,-0.035280000,-0.100130000,-0.058114000,-0.251678000,0.259830000,-0.168587000,0.033699000,0.022669000,0.018538000,-0.042827000,-0.049400000,1.610345000,0.318659000,1.181930000,0.512854000,0.386702000,-0.044271000,0.464529000,-1.341914000,-1.124120000,0.941762000,-0.644895000,0.417382000,-0.153565000
-0.001354000,-0.001064000,0.796398000,-0.004755000,0.026874000,0.019501000,0.999437000,-0.145238000,0.059792000,0.047156000,0.277120000,-0.133629000,-0.035484000,-0.100159000,-0.058114000,-0.252069000,0.260274000,-0.168928000,0.033562000,0.022469000,0.018483000,-0.042783000,-0.048380000,1.607666000,0.332533000,1.179533000,0.526562000,0.386264000,-0.047285000,0.458780000,-1.338510000,-1.134370000,0.938910000,-0.662199000,0.414629000,-0.148032000
-0.001338000,-0.001200000,0.796379000,-0.004768000,0.026812000,0.019625000,0.999436000,-0.145281000,0.059944000,0.046815000,0.277452000,-0.133772000,-0.035726000,-0.100182000,-0.058011000,-0.252358000,0.260755000,-0.169315000,0.033393000,0.022321000,0.018403000,-0.042680000,-0.047142000,1.605178000,0.346243000,1.177325000,0.540245000,0.385870000,-0.049605000,0.453554000,-1.335520000,-1.143280000,0.936753000,-0.677858000,0.412115000,-0.143402000
-0.001309000,-0.001359000,0.796368000,-0.004805000,0.026772000,0.019765000,0.999435000,-0.145276000,0.060197000,0.046438000,0.277572000,-0.133818000,-0.036009000,-0.100080000,-0.057754000,-0.252640000,0.260925000,-0.169578000,0.033188000,0.022230000,0.018286000,-0.042556000,-0.045706000,1.602730000,0.359849000,1.175373000,0.553697000,0.385336000,-0.051922000,0.448818000,-1.332629000,-1.151285000,0.935131000,-0.691895000,0.409852000,-0.139687000
-0.001273000,-0.001531000,0.796367000,-0.004889000,0.026767000,0.019886000,0.999432000,-0.145242000,0.060571000,0.046072000,0.277421000,-0.133729000,-0.036325000,-0.099891000,-0.057350000,-0.252984000,0.260776000,-0.169677000,0.032955000,0.022181000,0.018119000,-0.042453000,-0.044249000,1.600205000,0.373371000,1.173433000,0.566764000,0.384512000,-0.054688000,0.444449000,-1.329560000,-1.159134000,0.933805000,-0.704117000,0.407729000,-0.136691000
-0.001229000,-0.001711000,0.796373000,-0.005007000,0.026781000,0.019944000,0.999430000,-0.145129000,0.061074000,0.045809000,0.277144000,-0.133583000,-0.036664000,-0.099686000,-0.056803000,-0.253249000,0.260457000,-0.169675000,0.032689000,0.022130000,0.017887000,-0.042433000,-0.042901000,1.597695000,0.386598000,1.171127000,0.579643000,0.383420000,-0.057664000,0.440563000,-1.326184000,-1.166842000,0.932659000,-0.714820000,0.405734000,-0.134337000
-0.001179000,-0.001896000,0.796380000,-0.005138000,0.026789000,0.019913000,0.999430000,-0.144956000,0.061676000,0.045719000,0.276874000,-0.133457000,-0.037001000,-0.099482000,-0.056161000,-0.253353000,0.260084000,-0.169620000,0.032406000,0.022048000,0.017600000,-0.042518000,-0.041535000,1.595328000,0.399359000,1.168530000,0.592631000,0.382357000,-0.060141000,0.436949000,-1.322723000,-1.173300000,0.931653000,-0.724542000,0.403702000,-0.132261000
-0.001113000,-0.002084000,0.796383000,-0.005252000,0.026792000,0.019771000,0.999432000,-0.144750000,0.062343000,0.045845000,0.276762000,-0.133495000,-0.037467000,-0.099291000,-0.055464000,-0.253245000,0.259718000,-0.169559000,0.032127000,0.021920000,0.017303000,-0.042704000,-0.039891000,1.593118000,0.411914000,1.165789000,0.605665000,0.381126000,-0.062270000,0.432796000,-1.319614000,-1.177261000,0.930843000,-0.733389000,0.401504000,-0.129793000
-0.001034000,-0.002264000,0.796378000,-0.005359000,0.026763000,0.019468000,0.999438000,-0.144525000,0.063089000,0.046241000,0.276898000,-0.133747000,-0.037960000,-0.099118000,-0.054733000,-0.252827000,0.259461000,-0.169528000,0.031830000,0.021743000,0.017032000,-0.042948000,-0.038013000,1.590958000,0.424890000,1.162398000,0.618484000,0.379584000,-0.064231000,0.427629000,-1.317073000,-1.178500000,0.930150000,-0.741264000,0.399124000,-0.126999000
-0.000945000,-0.002431000,0.796363000,-0.005473000,0.026685000,0.019092000,0.999447000,-0.144269000,0.063883000,0.046755000,0.277324000,-0.134219000,-0.038425000,-0.098927000,-0.053993000,-0.252250000,0.259331000,-0.169561000,0.031520000,0.021640000,0.016799000,-0.043212000,-0.036203000,1.588526000,0.438682000,1.157628000,0.630949000,0.378003000,-0.065494000,0.421938000,-1.315005000,-1.177745000,0.929432000,-0.748395000,0.396713000,-0.124468000
-0.000860000,-0.002586000,0.796341000,-0.005593000,0.026557000,0.018815000,0.999455000,-0.144040000,0.064618000,0.047116000,0.277969000,-0.134809000,-0.038855000,-0.098697000,-0.053322000,-0.251813000,0.259359000,-0.169664000,0.031256000,0.021757000,0.016594000,-0.043474000,-0.034638000,1.585443000,0.452678000,1.151466000,0.643208000,0.376596000,-0.066017000,0.416517000,-1.313192000,-1.176359000,0.928732000,-0.755044000,0.394552000,-0.122546000
-0.000794000,-0.002729000,0.796313000,-0.005702000,0.026400000,0.018676000,0.999461000,-0.143954000,0.065226000,0.047244000,0.278810000,-0.135412000,-0.039237000,-0.098480000,-0.052781000,-0.251622000,0.259598000,-0.169861000,0.031086000,0.022034000,0.016405000,-0.043717000,-0.033283000,1.581724000,0.465782000,1.145027000,0.655399000,0.375227000,-0.067227000,0.411609000,-1.311540000,-1.175797000,0.928326000,-0.761051000,0.393127000,-0.120990000
-0.000748000,-0.002859000,0.796281000,-0.005784000,0.026263000,0.018645000,0.999464000,-0.144078000,0.065677000,0.047188000,0.279764000,-0.135963000,-0.039561000,-0.098358000,-0.052420000,-0.251623000,0.260047000,-0.170174000,0.031016000,0.022293000,0.016235000,-0.043908000,-0.032195000,1.577918000,0.477571000,1.139566000,0.667494000,0.373834000,-0.070312000,0.407400000,-1.310150000,-1.176504000,0.928491000,-0.766340000,0.392364000,-0.119411000
-0.000715000,-0.002966000,0.796252000,-0.005834000,0.026181000,0.018705000,0.999465000,-0.144322000,0.065947000,0.046993000,0.280569000,-0.136367000,-0.039817000,-0.098308000,-0.052256000,-0.251777000,0.260524000,-0.170525000,0.031032000,0.022428000,0.016092000,-0.044037000,-0.031602000,1.574549000,0.488537000,1.135503000,0.679379000,0.372583000,-0.074388000,0.404450000,-1.309200000,-1.178082000,0.929211000,-0.771328000,0.392021000,-0.117796000
-0.000694000,-0.003047000,0.796233000,-0.005856000,0.026183000,0.018839000,0.999462000,-0.144576000,0.066020000,0.046704000,0.280962000,-0.136534000,-0.039998000,-0.098305000,-0.052252000,-0.252072000,0.260810000,-0.170842000,0.030928000,0.022454000,0.015987000,-0.044117000,-0.031463000,1.571721000,0.499065000,1.132534000,0.691184000,0.371767000,-0.077957000,0.402840000,-1.308539000,-1.180426000,0.929961000,-0.776054000,0.391691000,-0.116666000
-0.000685000,-0.003099000,0.796227000,-0.005871000,0.026281000,0.019053000,0.999456000,-0.144829000,0.065939000,0.046328000,0.280880000,-0.136437000,-0.040106000,-0.098359000,-0.052334000,-0.252509000,0.260817000,-0.171113000,0.030491000,0.022436000,0.015906000,-0.044168000,-0.031946000,1.569035000,0.509747000,1.130111000,0.702408000,0.370911000,-0.080523000,0.402309000,-1.308126000,-1.184161000,0.930197000,-0.780177000,0.391344000,-0.115923000
-0.000692000,-0.003130000,0.796233000,-0.005874000,0.026447000,0.019251000,0.999448000,-0.145088000,0.065775000,0.046021000,0.280515000,-0.136181000,-0.040174000,-0.098500000,-0.052428000,-0.252924000,0.260599000,-0.171142000,0.030244000,0.022389000,0.015843000,-0.044215000,-0.033200000,1.566167000,0.521218000,1.128277000,0.712373000,0.370136000,-0.082458000,0.401990000,-1.307675000,-1.189821000,0.929637000,-0.782924000,0.390829000,-0.115505000
-0.000710000,-0.003144000,0.796247000,-0.005868000,0.026654000,0.019332000,0.999441000,-0.145350000,0.065637000,0.045933000,0.280042000,-0.135873000,-0.040214000,-0.098729000,-0.052481000,-0.253135000,0.260251000,-0.171027000,0.030007000,0.022275000,0.015792000,-0.044278000,-0.034620000,1.563193000,0.533133000,1.127589000,0.721353000,0.369970000,-0.084250000,0.401169000,-1.306856000,-1.196680000,0.928600000,-0.783890000,0.389795000,-0.115063000
-0.000735000,-0.003148000,0.796262000,-0.005855000,0.026853000,0.019262000,0.999437000,-0.145523000,0.065625000,0.046100000,0.279529000,-0.135582000,-0.040227000,-0.098988000,-0.052447000,-0.253032000,0.259863000,-0.170839000,0.029792000,0.022087000,0.015750000,-0.044362000,-0.035037000,1.560507000,0.544294000,1.128360000,0.730440000,0.370337000,-0.086513000,0.400050000,-1.305782000,-1.202882000,0.927727000,-0.783853000,0.388269000,-0.113915000
-0.000760000,-0.003143000,0.796273000,-0.005842000,0.027020000,0.019080000,0.999436000,-0.145621000,0.065711000,0.046454000,0.279100000,-0.135376000,-0.040214000,-0.099263000,-0.052377000,-0.252754000,0.259572000,-0.170668000,0.029615000,0.021864000,0.015723000,-0.044437000,-0.034329000,1.558224000,0.554454000,1.129744000,0.739901000,0.370405000,-0.089162000,0.399334000,-1.304778000,-1.206905000,0.927343000,-0.784306000,0.386766000,-0.112051000
-0.000791000,-0.003126000,0.796274000,-0.005829000,0.027137000,0.018878000,0.999436000,-0.145759000,0.065771000,0.046849000,0.278978000,-0.135340000,-0.040168000,-0.099594000,-0.052351000,-0.252434000,0.259572000,-0.170619000,0.029480000,0.021669000,0.015712000,-0.044460000,-0.033306000,1.556143000,0.564324000,1.130400000,0.749155000,0.369740000,-0.091216000,0.399196000,-1.303784000,-1.209022000,0.927163000,-0.785838000,0.385709000,-0.110466000
-0.000830000,-0.003100000,0.796263000,-0.005817000,0.027224000,0.018763000,0.999436000,-0.146086000,0.065731000,0.047084000,0.279281000,-0.135488000,-0.040079000,-0.099999000,-0.052404000,-0.252250000,0.259892000,-0.170733000,0.029408000,0.021533000,0.015705000,-0.044401000,-0.032415000,1.553848000,0.573776000,1.129636000,0.757973000,0.368095000,-0.092372000,0.399391000,-1.302562000,-1.210808000,0.926967000,-0.787786000,0.385090000,-0.109822000
-0.000876000,-0.003074000,0.796246000,-0.005810000,0.027288000,0.018846000,0.999433000,-0.146552000,0.065571000,0.046961000,0.279783000,-0.135679000,-0.039926000,-0.100348000,-0.052552000,-0.252394000,0.260314000,-0.170934000,0.029421000,0.021480000,0.015694000,-0.044288000,-0.031704000,1.551309000,0.582342000,1.127911000,0.766561000,0.366036000,-0.093462000,0.399789000,-1.301048000,-1.213016000,0.926919000,-0.789585000,0.384741000,-0.109603000
-0.000927000,-0.003052000,0.796231000,-0.005806000,0.027341000,0.019106000,0.999427000,-0.147031000,0.065324000,0.046506000,0.280193000,-0.135796000,-0.039702000,-0.100558000,-0.052775000,-0.252836000,0.260576000,-0.171095000,0.029517000,0.021487000,0.015682000,-0.044147000,-0.031325000,1.548499000,0.589949000,1.125775000,0.774909000,0.363938000,-0.095318000,0.400511000,-1.299435000,-1.215283000,0.927146000,-0.791372000,0.384567000,-0.109135000
-0.000989000,-0.003030000,0.796218000,-0.005803000,0.027395000,0.019440000,0.999419000,-0.147526000,0.065046000,0.045896000,0.280524000,-0.135869000,-0.039429000,-0.100731000,-0.053046000,-0.253391000,0.260715000,-0.171185000,0.029680000,0.021500000,0.015670000,-0.043978000,-0.031347000,1.545798000,0.596856000,1.123555000,0.783175000,0.362280000,-0.097496000,0.401328000,-1.297783000,-1.217132000,0.927385000,-0.793195000,0.384305000,-0.108350000
-0.001066000,-0.003007000,0.796206000,-0.005796000,0.027470000,0.019721000,0.999411000,-0.148085000,0.064793000,0.045361000,0.280896000,-0.135909000,-0.039129000,-0.101057000,-0.053327000,-0.253883000,0.260914000,-0.171242000,0.029921000,0.021475000,0.015660000,-0.043761000,-0.031557000,1.543493000,0.603099000,1.121461000,0.791553000,0.361033000,-0.099306000,0.401889000,-1.296236000,-1.218509000,0.927437000,-0.794892000,0.383753000,-0.107358000
-0.001153000,-0.002983000,0.796197000,-0.005782000,0.027571000,0.019895000,0.999405000,-0.148639000,0.064602000,0.045022000,0.281194000,-0.135908000,-0.038818000,-0.101508000,-0.053539000,-0.254111000,0.261146000,-0.171253000,0.030112000,0.021396000,0.015651000,-0.043511000,-0.032001000,1.541649000,0.608970000,1.119577000,0.799717000,0.359833000,-0.100708000,0.402205000,-1.295085000,-1.219567000,0.927399000,-0.796548000,0.383072000,-0.106213000
-0.001243000,-0.002960000,0.796195000,-0.005763000,0.027698000,0.019930000,0.999401000,-0.149070000,0.064486000,0.044942000,0.281232000,-0.135823000,-0.038518000,-0.101976000,-0.053619000,-0.254043000,0.261208000,-0.171153000,0.030241000,0.021277000,0.015645000,-0.043256000,-0.032836000,1.540012000,0.614946000,1.117958000,0.807181000,0.358469000,-0.102075000,0.402476000,-1.294640000,-1.220361000,0.927356000,-0.798316000,0.382469000,-0.104983000
-0.001331000,-0.002942000,0.796198000,-0.005741000,0.027836000,0.019824000,0.999399000,-0.149385000,0.064484000,0.045112000,0.281106000,-0.135690000,-0.038248000,-0.102395000,-0.053578000,-0.253822000,0.261055000,-0.170926000,0.030314000,0.021146000,0.015640000,-0.043016000,-0.033752000,1.538538000,0.621039000,1.116754000,0.814132000,0.357093000,-0.103512000,0.402587000,-1.294843000,-1.220981000,0.927121000,-0.799946000,0.381901000,-0.103759000
